dd,mm,yy,hh,Rainfall (mm),Wind Dir. (Deg.),Av wind Speed m/s,Global Rad(W/Sq.M.),Air Temperature,Relative Humidity(%)
1,7,2016,11:00:00,0,231.07,3.855,396.8,4.53,85.4
1,7,2016,12:00:00,0,234.11,3.482,321.5,4.87,81.3
1,7,2016,13:00:00,0,231.63,2.718,283.5,4.98,82.2
1,7,2016,14:00:00,0,226.78,2.498,292.4,4.88,83.5
1,7,2016,15:00:00,0,247.72,2.714,162.1,4.72,84.5
1,7,2016,16:00:00,0,241.78,2.765,32.8,4.18,86
1,7,2016,17:00:00,0,225.69,2.252,0.7,3.67,87.4
1,7,2016,18:00:00,0,228.43,1.715,-0.4,3.74,89.6
1,7,2016,19:00:00,0.4,224.36,2.199,-0.4,3.93,88.2
1,7,2016,20:00:00,0,215.95,1.953,-0.4,3.97,89.9
1,7,2016,21:00:00,0,239.63,2.384,-0.3,3.95,83.5
1,7,2016,22:00:00,0,207.93,2.057,-0.3,3.96,85.7
1,7,2016,23:00:00,0,201.12,1.957,-0.3,4.19,87.7
2,7,2016,00:00:00,0,189.1,1.373,-0.3,4.05,86.3
2,7,2016,01:00:00,0,198.77,1.365,-0.5,4.3,90.4
2,7,2016,02:00:00,0.2,184.59,1.176,-0.5,4.17,90.4
2,7,2016,03:00:00,0,231.37,1.153,-0.4,4.13,90.1
2,7,2016,04:00:00,0,205.07,1.882,-0.4,4.03,86.7
2,7,2016,05:00:00,0,228.45,1.872,-0.3,3.68,84.9
2,7,2016,06:00:00,0,229.87,2.239,-0.2,3.3,84.4
2,7,2016,07:00:00,0,219.42,1.711,6.5,3.19,84.4
2,7,2016,08:00:00,0,181.81,1.679,29.9,3.58,83.4
2,7,2016,09:00:00,0,165.74,2.124,363.2,4.88,78.5
2,7,2016,10:00:00,0,178.49,1.89,231.3,5.3,75.6
2,7,2016,11:00:00,0,157.12,1.35,260.3,5.58,76.2
2,7,2016,12:00:00,0,204.41,1.827,229.6,5.62,75.7
2,7,2016,13:00:00,0,138.56,1.52,252.8,6.21,74
2,7,2016,14:00:00,0,176.61,1.275,187.6,6.4,72.8
2,7,2016,15:00:00,0,228.03,1.835,100.9,6.27,71.6
2,7,2016,16:00:00,0,222.45,1.898,21.7,5.93,75.7
2,7,2016,17:00:00,0,195.89,1.86,0.7,5.72,74.9
2,7,2016,18:00:00,0,209.95,1.818,-0.8,5.86,74.9
2,7,2016,19:00:00,0,232.53,1.056,-0.7,5.67,79.2
2,7,2016,20:00:00,0,221.32,1.299,-0.7,5.59,81.4
2,7,2016,21:00:00,0,224.11,1.285,-0.8,5.79,84.7
2,7,2016,22:00:00,0,239.54,1.185,-0.8,5.74,84.1
2,7,2016,23:00:00,0,220.91,1.306,-0.8,5.82,84.6
3,7,2016,00:00:00,0,208.74,1.399,-0.8,5.87,85.2
3,7,2016,01:00:00,0,197.11,1.842,-0.7,5.45,90.4
3,7,2016,02:00:00,0,159.06,1.033,-0.6,5.23,86.5
3,7,2016,03:00:00,0,178.89,1.039,-0.6,4.81,83.5
3,7,2016,04:00:00,0,173.31,1.03,-0.5,4.57,82.5
3,7,2016,05:00:00,0,150.37,1.005,-0.5,4.4,83.7
3,7,2016,06:00:00,0,160.18,1.034,-0.4,4.15,84.7
3,7,2016,07:00:00,0,151.03,1.087,11.1,3.7,84.6
3,7,2016,08:00:00,0,142.93,1.183,88.5,3.79,82.6
3,7,2016,09:00:00,0,117.31,1.536,315.7,5.24,77
3,7,2016,10:00:00,0,158.2,1.887,429.4,6.4,73
3,7,2016,11:00:00,0,194.21,1.527,548.9,6.68,72.7
3,7,2016,12:00:00,0,149.53,1.437,603.2,7.51,70.1
3,7,2016,13:00:00,0,144.34,1.577,555.4,7.66,70.1
3,7,2016,14:00:00,0,134.65,1.324,438.5,7.67,70.3
3,7,2016,15:00:00,0.2,153.91,0.943,194.9,6.69,74.7
3,7,2016,16:00:00,0,174.05,0.799,101.8,5.56,77.9
3,7,2016,17:00:00,0,214.68,0.781,1.6,4.84,81.9
3,7,2016,18:00:00,0,174.63,0.892,-0.5,4.71,82.2
3,7,2016,19:00:00,0,128.49,1.461,-0.4,4.45,82.9
3,7,2016,20:00:00,0,121.8,1.26,-0.1,3.56,85.4
3,7,2016,21:00:00,0,114.33,1.029,-0.1,2.64,88.3
3,7,2016,22:00:00,0,111.19,0.862,-0.2,1.99,90.2
3,7,2016,23:00:00,0,115.64,1.092,-0.3,1.39,91.7
4,7,2016,00:00:00,0,124.83,0.846,-0.5,0.7,93.3
4,7,2016,01:00:00,0,172.26,0.846,-0.6,0.18,94.5
4,7,2016,02:00:00,0,159.04,1.289,-0.5,-0.11,94.2
4,7,2016,03:00:00,0,139.36,0.909,-0.8,-0.84,94.2
4,7,2016,04:00:00,0,172.7,0.6,-0.7,-0.23,95
4,7,2016,05:00:00,0,173.86,0.546,-0.5,0.19,95.1
4,7,2016,06:00:00,0,206.78,0.735,-0.5,0.01,95.1
4,7,2016,07:00:00,0,147.85,1.047,20.9,-0.93,95.2
4,7,2016,08:00:00,0,150.22,0.938,144.9,-0.39,95.1
4,7,2016,09:00:00,0,198.41,0.955,279.4,3.26,92.1
4,7,2016,10:00:00,0,317.75,2.704,273,5.18,86.4
4,7,2016,11:00:00,0,321.88,4.074,271.1,5.77,82.3
4,7,2016,12:00:00,0,321.21,3.578,449.5,6.76,77.3
4,7,2016,13:00:00,0,314.1,4.518,499.4,7.34,74.5
4,7,2016,14:00:00,0,315.22,4.078,216,7.03,76.5
4,7,2016,15:00:00,0,326.38,3.176,110.8,6.54,80.9
4,7,2016,16:00:00,0,328.77,2.444,44.5,6.33,82.5
4,7,2016,17:00:00,0,299,0.847,0.1,5.68,85.1
4,7,2016,18:00:00,0,264.35,0.489,-0.7,5.33,86.5
4,7,2016,19:00:00,0,261.88,0.491,-0.5,5.09,87.1
4,7,2016,20:00:00,0,299.24,0.689,-0.5,5.23,84.9
4,7,2016,21:00:00,0,216.09,0.505,-0.7,5.49,84
4,7,2016,22:00:00,0,282.38,0.832,-0.8,6.18,81.1
4,7,2016,23:00:00,0,322.55,0.97,-0.9,6.71,82.8
5,7,2016,00:00:00,0,163.87,0.413,-0.8,6.33,85.5
5,7,2016,01:00:00,0,186.42,0.642,-0.8,5.76,88.6
5,7,2016,02:00:00,0,184.47,1.011,-0.9,6.58,90.9
5,7,2016,03:00:00,0,147.35,0.982,-1.1,6.88,93.4
5,7,2016,04:00:00,2.6,180.63,0.533,-0.9,6.71,92.9
5,7,2016,05:00:00,4.6,193.28,0.867,-0.9,6.29,93.1
5,7,2016,06:00:00,3.2,261.81,2.089,-0.9,6.27,93
5,7,2016,07:00:00,1.2,171.84,1.302,4.9,5.92,93.2
5,7,2016,08:00:00,0,268.07,0.961,45.4,5.79,92.9
5,7,2016,09:00:00,0.2,308.68,1.825,65.8,6.19,93.3
5,7,2016,10:00:00,1.2,336.6,4.096,95.3,6.85,91.8
5,7,2016,11:00:00,0,311.86,4.602,119.9,6.27,91.4
5,7,2016,12:00:00,0,309.95,4.929,158.2,6.61,88.6
5,7,2016,13:00:00,1.4,298.81,5.295,113,5.82,90.7
5,7,2016,14:00:00,0.6,302.87,5.108,134.3,5.51,90.4
5,7,2016,15:00:00,2.6,287.01,5.028,22.4,4.66,90.3
5,7,2016,16:00:00,1.2,279.74,4.117,13.7,3.09,92
5,7,2016,17:00:00,0,274.85,4.02,0.1,3.41,92.2
5,7,2016,18:00:00,0.8,278.51,5.526,-0.3,3.31,91.7
5,7,2016,19:00:00,1,272.77,4.098,-0.3,3.2,93.9
5,7,2016,20:00:00,1.4,271.78,5.199,-0.3,3.25,92.6
5,7,2016,21:00:00,2,270.87,5.079,-0.2,2.91,90.7
5,7,2016,22:00:00,1.2,283.57,4.28,-0.2,3.07,92.8
5,7,2016,23:00:00,1.2,273.65,4.724,-0.3,3.61,92.6
6,7,2016,00:00:00,1.2,265.14,4.511,-0.3,3.56,91.9
6,7,2016,01:00:00,1.4,256.29,5.527,-0.3,3.58,90.9
6,7,2016,02:00:00,0.6,263.88,4.838,-0.3,3.32,90.6
6,7,2016,03:00:00,1.2,273.55,4.941,-0.2,3.1,91.8
6,7,2016,04:00:00,1.2,266.56,5.124,-0.2,2.95,92.7
6,7,2016,05:00:00,0.8,273.04,5.552,-0.3,3.22,92.3
6,7,2016,06:00:00,1,277.6,5.509,-0.3,3.48,93.2
6,7,2016,07:00:00,0.6,267.33,6.24,0.4,3.66,93.1
6,7,2016,08:00:00,0.6,258.91,4.836,7.8,3.85,93.3
6,7,2016,09:00:00,0.2,267.12,4.671,21.3,4.06,93.4
6,7,2016,10:00:00,0.4,261.16,4.479,56,4.29,92.7
6,7,2016,11:00:00,0.2,266.01,5.082,102.9,4.55,91.2
6,7,2016,12:00:00,0.4,257.19,4.284,74,4.52,92.6
6,7,2016,13:00:00,0.2,248.69,4.043,76.9,4.68,93.7
6,7,2016,14:00:00,0,280.62,4.54,33.4,4.88,94.2
6,7,2016,15:00:00,1,262.5,3.484,22.5,5.4,93.7
6,7,2016,16:00:00,1.2,258.12,3.117,19,6.08,92.1
6,7,2016,17:00:00,1,258.33,2.694,-0.2,6.63,91.1
6,7,2016,18:00:00,1,243.57,2.694,-1.1,7.48,89.9
6,7,2016,19:00:00,0.6,229.6,3.173,-1.2,7.86,89.2
6,7,2016,20:00:00,0.2,228.03,2.5,-1.2,7.89,90.1
6,7,2016,21:00:00,0.4,212.11,2.076,-1.2,7.7,91.2
6,7,2016,22:00:00,0,204.07,1.726,-1.2,7.51,92.6
6,7,2016,23:00:00,0,209.09,1.46,-1.2,7.4,93
7,7,2016,00:00:00,0,189.58,1.582,-1.1,7.21,92.7
7,7,2016,01:00:00,0,201.06,1.165,-0.9,6.82,92.6
7,7,2016,02:00:00,0,194.89,1.258,-0.8,6.49,93
7,7,2016,03:00:00,0,140.25,1.059,-0.7,6.11,93.1
7,7,2016,04:00:00,0,141.03,1.246,-0.8,6.28,91
7,7,2016,05:00:00,0,111.7,1.379,-0.7,6.16,89.7
7,7,2016,06:00:00,0,117.46,1.055,-0.6,5.97,90.5
7,7,2016,07:00:00,0.2,135.42,1.284,14.6,6.01,89.9
7,7,2016,08:00:00,0,176.7,1.189,151.4,7.08,87.9
7,7,2016,09:00:00,0,146.06,1.704,299,8.32,85.5
7,7,2016,10:00:00,0,132.2,2.43,310.5,9.23,82.6
7,7,2016,11:00:00,0,117.27,2.388,452.1,10.59,77.1
7,7,2016,12:00:00,0,116.85,2.426,437,10.93,75.1
7,7,2016,13:00:00,0,107.33,2.871,409.2,11.47,72.3
7,7,2016,14:00:00,0,112.81,2.357,394.1,11.45,72.2
7,7,2016,15:00:00,0,125.79,2.476,166.9,11.13,72.2
7,7,2016,16:00:00,0,119.25,1.445,75.8,10.59,75.4
7,7,2016,17:00:00,0,150.97,0.746,1.1,9.11,83.1
7,7,2016,18:00:00,0,122.5,0.822,-0.9,7.67,86.8
7,7,2016,19:00:00,0,136.59,1.097,-0.8,7.11,86.9
7,7,2016,20:00:00,0,157.47,0.796,-0.7,6.49,89.1
7,7,2016,21:00:00,0,132.37,1.55,-0.8,7.12,87.6
7,7,2016,22:00:00,0,145.9,0.896,-0.9,7.22,87.9
7,7,2016,23:00:00,0,204.43,0.767,-0.9,6.75,89.7
8,7,2016,00:00:00,0,194.66,0.75,-0.9,6.81,89.6
8,7,2016,01:00:00,0,177.05,0.778,-0.9,6.95,89.5
8,7,2016,02:00:00,0,182.66,0.875,-0.9,6.95,89.8
8,7,2016,03:00:00,1,163.56,0.929,-1,7.09,90.6
8,7,2016,04:00:00,0,200.3,0.772,-1,6.79,93.3
8,7,2016,05:00:00,0.6,182.7,0.622,-1,6.84,93.5
8,7,2016,06:00:00,1,171.97,0.576,-1.1,6.96,94
8,7,2016,07:00:00,1.6,197.95,0.62,1.1,7.11,93.9
8,7,2016,08:00:00,1.8,212.59,0.752,26.6,7.17,94
8,7,2016,09:00:00,3.2,304.77,2.357,37.5,7.29,93.4
8,7,2016,10:00:00,3.4,307.84,3.265,46.5,6.7,90.9
8,7,2016,11:00:00,0.8,327.08,1.966,162,6.78,90.9
8,7,2016,12:00:00,0,302.64,1.733,259.3,7.58,88.3
8,7,2016,13:00:00,0,204.98,1.271,305.7,8.52,80.3
8,7,2016,14:00:00,0,269.45,3.248,252.2,9.11,76.1
8,7,2016,15:00:00,0,299.05,2.554,175.2,8.71,79.9
8,7,2016,16:00:00,0.2,285.88,2.01,44.3,7.94,87.1
8,7,2016,17:00:00,0,217.47,1.045,3,7.17,90.3
8,7,2016,18:00:00,0,167.46,0.402,-0.9,6.96,92.6
8,7,2016,19:00:00,0,141.44,0.377,-0.9,6.65,93.7
8,7,2016,20:00:00,0,185.9,0.549,-0.7,5.92,94.2
8,7,2016,21:00:00,0,199.73,1.156,-0.5,5.08,94.5
8,7,2016,22:00:00,0,171.85,1.021,-0.3,4.24,94.4
8,7,2016,23:00:00,0,155.27,0.932,-0.3,4.1,94.4
9,7,2016,00:00:00,0,163.26,0.996,-0.3,4,94.4
9,7,2016,01:00:00,0,173.71,1.043,-0.5,4.6,94.2
9,7,2016,02:00:00,0,151.39,0.661,-0.7,5.2,93.8
9,7,2016,03:00:00,0,203.98,0.849,-0.6,5.23,93.1
9,7,2016,04:00:00,0,217.73,0.622,-0.7,5.22,93.3
9,7,2016,05:00:00,0,165.86,0.483,-0.8,5.56,93.2
9,7,2016,06:00:00,0,99,1.561,-0.7,5.53,93.1
9,7,2016,07:00:00,0,112.07,1.179,7,5.64,94.1
9,7,2016,08:00:00,0,70.69,0.788,79.2,6.46,91.4
9,7,2016,09:00:00,0,116.7,0.762,166.1,7.16,87.5
9,7,2016,10:00:00,0,112.42,1.365,220.1,7.67,84.7
9,7,2016,11:00:00,0,137.23,1.517,459.5,8.47,80.5
9,7,2016,12:00:00,0,137.56,1.022,459.4,9.72,74.5
9,7,2016,13:00:00,0,127.56,1.012,367.5,10.31,71.6
9,7,2016,14:00:00,0,109.97,0.908,130.9,10.2,68.9
9,7,2016,15:00:00,0,58.59,0.744,70.2,9.96,72.9
9,7,2016,16:00:00,0,107.67,0.487,38,9.43,76.5
9,7,2016,17:00:00,0,159.27,0.457,1.1,8.08,80.5
9,7,2016,18:00:00,0,162.91,0.977,-0.8,7,88.2
9,7,2016,19:00:00,0,147.73,0.798,-0.5,5.8,93.8
9,7,2016,20:00:00,0,146.82,1.282,-0.8,5.97,94.5
9,7,2016,21:00:00,0,128.63,1.064,-0.8,5.81,94.6
9,7,2016,22:00:00,0,144.72,1.057,-0.5,5.49,94.7
9,7,2016,23:00:00,0,203.89,0.564,-0.5,5.35,94.9
10,7,2016,00:00:00,0,141.1,1.121,-0.2,3.87,94.8
10,7,2016,01:00:00,0,148.3,1.143,-0.2,4.21,95
10,7,2016,02:00:00,0,102.55,1.085,-0.3,4.34,95
10,7,2016,03:00:00,0,170.48,0.891,-0.3,3.91,94.8
10,7,2016,04:00:00,0,117.8,1.262,-0.3,4.46,94.1
10,7,2016,05:00:00,0,111.2,1.478,-0.5,5.36,89.5
10,7,2016,06:00:00,0,86.21,1.22,-0.5,5.23,90
10,7,2016,07:00:00,0,96.09,1.284,22.2,5.51,89
10,7,2016,08:00:00,0,75.29,1.312,103.4,6.34,88
10,7,2016,09:00:00,0,122.56,1.466,300.3,7.63,84.7
10,7,2016,10:00:00,0,75.17,1.521,418,8.68,82.5
10,7,2016,11:00:00,0,149.42,1.563,582.8,10.04,76.9
10,7,2016,12:00:00,0,209.88,2.229,399.5,10.12,73.5
10,7,2016,13:00:00,0,156.77,2.385,367.8,10.59,70.2
10,7,2016,14:00:00,0,222.9,2.382,327.3,10.88,67
10,7,2016,15:00:00,0,278.4,2.655,211.1,10.58,66.6
10,7,2016,16:00:00,0,321.22,3.326,134.9,10.24,67.9
10,7,2016,17:00:00,0,336.72,1.887,1.7,8.35,75.7
10,7,2016,18:00:00,0,336.09,1.576,-1.2,8.31,76.9
10,7,2016,19:00:00,0,210.22,0.845,-1,7.84,79.8
10,7,2016,20:00:00,0,256.98,0.656,-0.8,6.87,84.3
10,7,2016,21:00:00,0,331.45,1.381,-1.1,7.22,84.4
10,7,2016,22:00:00,0,325.97,1.694,-1.2,7.63,83.3
10,7,2016,23:00:00,0,295.12,1.935,-1.2,7.51,83.6
11,7,2016,00:00:00,0,281.97,1.655,-1.1,7.33,84.8
11,7,2016,01:00:00,0,310.24,2.125,-1.2,7.67,83
11,7,2016,02:00:00,0,324.87,3.133,-1.3,8.23,80.3
11,7,2016,03:00:00,0,322.65,2.95,-1.2,8.03,81.1
11,7,2016,04:00:00,0,314.02,4.448,-1.3,8.32,80.2
11,7,2016,05:00:00,0,302.79,5.932,-1.4,8.83,78.9
11,7,2016,06:00:00,0.2,302.93,4.228,-1.3,8.35,82.8
11,7,2016,07:00:00,2.4,297.79,4.386,1,8.08,85.9
11,7,2016,08:00:00,1.4,319.52,3.97,8,7.74,88.8
11,7,2016,09:00:00,1.6,324,4.531,11.8,8,86.8
11,7,2016,10:00:00,3.6,317.68,4.343,22.3,7.62,91.3
11,7,2016,11:00:00,1.4,327.66,5.562,20.2,7.64,92.2
11,7,2016,12:00:00,1.4,330.83,5.748,25.6,7.86,92.9
11,7,2016,13:00:00,0,303.24,5.111,70.8,8.02,92.2
11,7,2016,14:00:00,0,315.65,4.942,32.8,8.3,91.2
11,7,2016,15:00:00,0,322.29,4.753,13.7,8.3,93.1
11,7,2016,16:00:00,0,326.44,6.29,2.9,8.27,93.9
11,7,2016,17:00:00,0,322.6,4.971,-1.2,8.41,93.9
11,7,2016,18:00:00,0,323.67,5.235,-1.4,8.63,94.2
11,7,2016,19:00:00,0,312.86,4.92,-1.4,8.81,94.5
11,7,2016,20:00:00,0,301.41,5.894,-1.4,8.99,92.1
11,7,2016,21:00:00,0,307.05,5.135,-1.5,9.13,90.9
11,7,2016,22:00:00,0,300.98,5.15,-1.5,8.93,91.3
11,7,2016,23:00:00,0,294.6,4.411,-1.3,8.12,91.1
12,7,2016,00:00:00,0,294.63,3.806,-1,7.25,91.6
12,7,2016,01:00:00,0,301.94,3.608,-0.9,6.91,93.7
12,7,2016,02:00:00,0,309.68,2.94,-0.8,6.6,91.5
12,7,2016,03:00:00,0,296.03,2.478,-0.6,5.69,90.6
12,7,2016,04:00:00,0,296.93,3.044,-0.5,5.18,91.6
12,7,2016,05:00:00,0,300.92,3.52,-0.5,5,90.1
12,7,2016,06:00:00,0,300.56,3.211,-0.4,4.64,91.3
12,7,2016,07:00:00,0,301.66,3.512,12.8,4.4,91.3
12,7,2016,08:00:00,0,297.3,4.13,183,5.11,89.6
12,7,2016,09:00:00,0,298.59,4.596,302.7,6.36,81.6
12,7,2016,10:00:00,0,308.04,5.744,443.2,7.01,76.3
12,7,2016,11:00:00,0,302.45,6.361,470.1,7.59,73.5
12,7,2016,12:00:00,0,292.12,6.259,396,7.85,68.1
12,7,2016,13:00:00,0,302.56,6.935,311,7.94,67.6
12,7,2016,14:00:00,0,301.15,6.561,188.4,7.49,69.6
12,7,2016,15:00:00,0,299.3,6.721,171.3,7.38,70.6
12,7,2016,16:00:00,0,305.26,5.656,54.1,6.88,71.7
12,7,2016,17:00:00,0,299.59,6.785,0.1,6.38,76.3
12,7,2016,18:00:00,0,304.15,5.848,-0.8,5.99,80.8
12,7,2016,19:00:00,0,297.92,5.824,-0.8,5.81,79.7
12,7,2016,20:00:00,0,290.25,6.446,-0.7,5.51,79.4
12,7,2016,21:00:00,0,281.81,6.438,-0.6,5.14,78.5
12,7,2016,22:00:00,0.2,286.22,6.886,-0.5,4.92,77.4
12,7,2016,23:00:00,0,279.18,7.45,-0.5,4.73,75.5
13,7,2016,00:00:00,0,276.65,6.083,-0.5,4.38,77.2
13,7,2016,01:00:00,0,264.95,6.756,-0.4,3.82,75.1
13,7,2016,02:00:00,0,259.56,7.84,-0.2,2.81,71.2
13,7,2016,03:00:00,0,265.65,5.871,-0.1,1.58,73.1
13,7,2016,04:00:00,0,266.55,5.204,-0.2,0.79,76
13,7,2016,05:00:00,0,254.39,5.081,-0.2,0.43,78.6
13,7,2016,06:00:00,0,265.33,5.667,-0.2,0.36,79.9
13,7,2016,07:00:00,0,259.96,5.954,13.8,0.11,83.6
13,7,2016,08:00:00,0,254.38,6.861,69.1,0.29,82.3
13,7,2016,09:00:00,0,254.22,6.384,168.6,0.63,82.2
13,7,2016,10:00:00,0,247.8,5.864,354.7,1.53,76.1
13,7,2016,11:00:00,0,250.74,5.144,502.3,2.14,70.6
13,7,2016,12:00:00,0,247.26,5.296,589.7,3.08,65.4
13,7,2016,13:00:00,0,242.22,4.858,527.7,3.31,65.6
13,7,2016,14:00:00,0,248.69,3.773,359.2,3.53,63.7
13,7,2016,15:00:00,0,249.98,4.783,226.3,2.75,65.5
13,7,2016,16:00:00,0,233.42,4.475,77.9,2.23,68.9
13,7,2016,17:00:00,0,249.53,3.272,3.9,1.62,75.2
13,7,2016,18:00:00,0,241.83,4.333,-0.1,1.56,76.9
13,7,2016,19:00:00,0,232.28,3.961,-0.2,1.29,75.9
13,7,2016,20:00:00,0,224.91,3.182,-0.1,1.48,75.9
13,7,2016,21:00:00,0,195.63,2.463,-0.1,1.51,79.3
13,7,2016,22:00:00,0,210.65,1.437,-0.2,1.07,82.8
13,7,2016,23:00:00,0,202.52,1.252,-0.2,1.01,84.5
14,7,2016,00:00:00,0,229.12,1.144,-0.1,1.01,85.6
14,7,2016,01:00:00,0,156.39,0.933,-0.2,0.8,86.8
14,7,2016,02:00:00,0,180.95,1.286,-0.3,0.55,87.5
14,7,2016,03:00:00,0,142.12,1.424,-0.4,0.26,89.1
14,7,2016,04:00:00,0,139.2,1.295,-0.3,0.25,90
14,7,2016,05:00:00,0,103.16,1.227,-0.3,0.16,91.4
14,7,2016,06:00:00,0,164.75,0.903,-0.3,0.31,91
14,7,2016,07:00:00,0,119.26,1.492,17.1,0.7,87.7
14,7,2016,08:00:00,0,153.93,1.387,128.5,1.43,88.5
14,7,2016,09:00:00,0,174.03,1.388,302.7,3.16,81.7
14,7,2016,10:00:00,0,159.27,1.84,496.2,4.14,75.5
14,7,2016,11:00:00,0,238.46,2.657,584.6,4.88,68.5
14,7,2016,12:00:00,0,183.13,2.303,616.4,5.35,65.9
14,7,2016,13:00:00,0,224.84,2.471,577.4,5.69,63.8
14,7,2016,14:00:00,0,208.42,1.654,477.8,5.49,66.7
14,7,2016,15:00:00,0,226.27,1.927,320.5,5.36,68.4
14,7,2016,16:00:00,0,198.66,1.747,120.3,4.33,72.6
14,7,2016,17:00:00,0,218.8,1.319,5.3,2.6,79.4
14,7,2016,18:00:00,0,152.51,1.207,-0.1,1.95,80.9
14,7,2016,19:00:00,0,171.79,1.733,-0.1,2.02,80.8
14,7,2016,20:00:00,0,161.43,1.172,-0.1,1.66,81.3
14,7,2016,21:00:00,0,211.38,1.421,-0.1,1.82,79.3
14,7,2016,22:00:00,0,180.47,1.535,-0.1,2.31,77.7
14,7,2016,23:00:00,0,161.66,1.441,-0.1,2.09,76.9
15,7,2016,00:00:00,0,210.95,1.902,-0.1,2.01,77.5
15,7,2016,01:00:00,0,158.35,1.05,-0.1,1.83,78.2
15,7,2016,02:00:00,0,201.06,1.194,-0.1,1.75,79.7
15,7,2016,03:00:00,0,232.38,2.265,-0.1,1.57,80.2
15,7,2016,04:00:00,0,182.3,2.006,-0.1,1.71,80.2
15,7,2016,05:00:00,0,116.77,2.146,0,1.87,80.8
15,7,2016,06:00:00,0,123.79,1.79,-0.2,1.37,83.2
15,7,2016,07:00:00,0,143.47,1.936,19.9,1.84,81.9
15,7,2016,08:00:00,0,157.85,1.542,183.1,3.22,78
15,7,2016,09:00:00,0,109.99,1.595,369.6,4.53,74.7
15,7,2016,10:00:00,0,171.05,1.825,512.7,5.38,73.1
15,7,2016,11:00:00,0,165.69,1.808,596.5,6.43,70.4
15,7,2016,12:00:00,0,155.84,1.429,616.8,6.82,70.3
15,7,2016,13:00:00,0,142.55,2.261,574.3,7.06,68.9
15,7,2016,14:00:00,0,134.64,1.543,471,7.58,67.7
15,7,2016,15:00:00,0,97.09,1.47,319.7,7.58,69.1
15,7,2016,16:00:00,0,139.97,1.169,115.6,6.8,72.6
15,7,2016,17:00:00,0,175.78,0.931,4,4.28,83.1
15,7,2016,18:00:00,0,183.22,0.952,-0.1,2.81,88.7
15,7,2016,19:00:00,0,161.86,0.762,-0.1,3.01,88.7
15,7,2016,20:00:00,0,146.67,0.996,-0.1,3.35,88
15,7,2016,21:00:00,0,164.8,1.283,-0.1,3.08,88.1
15,7,2016,22:00:00,0,157.92,1.297,0,2.7,89.2
15,7,2016,23:00:00,0,163.98,1.531,0,2.8,89.2
16,7,2016,00:00:00,0,167.87,1.216,-0.1,3.04,88.6
16,7,2016,01:00:00,0,169.51,1.457,0,2.68,89
16,7,2016,02:00:00,0,167.19,1.314,-0.1,2.65,86.3
16,7,2016,03:00:00,0,165.34,1.357,-0.2,2.46,83.1
16,7,2016,04:00:00,0,170.64,1.379,-0.2,2.01,82.6
16,7,2016,05:00:00,0,177.38,1.504,-0.2,1.7,80.4
16,7,2016,06:00:00,0,179.36,1.48,-0.3,1.47,78.1
16,7,2016,07:00:00,0,162.52,1.243,14.2,2.05,73.2
16,7,2016,08:00:00,0,154.74,1.438,199.1,4.25,70.5
16,7,2016,09:00:00,0,94.33,1.949,371.4,6.9,69.9
16,7,2016,10:00:00,0,71.85,2.382,520.6,8.81,67.9
16,7,2016,11:00:00,0,83.73,2.714,596.2,9.99,65.3
16,7,2016,12:00:00,0,79.91,2.064,618.6,11.23,63.3
16,7,2016,13:00:00,0,66.65,1.605,576.5,12.02,60.8
16,7,2016,14:00:00,0,85.84,1.769,463.6,12.38,60
16,7,2016,15:00:00,0,62.72,1.302,315.8,12.49,59.7
16,7,2016,16:00:00,0,87.29,1.735,136.6,11.52,63.4
16,7,2016,17:00:00,0,99.07,0.756,8.8,9.23,73
16,7,2016,18:00:00,0,137.7,0.964,-0.8,7.68,79.2
16,7,2016,19:00:00,0,135.74,1.005,-0.6,6.68,83.4
16,7,2016,20:00:00,0,168.41,1.026,-0.6,6.57,84
16,7,2016,21:00:00,0,164.83,1.381,-0.5,5.94,86.7
16,7,2016,22:00:00,0,166.6,1.088,-0.6,5.73,89.1
16,7,2016,23:00:00,0,125.98,1.02,-0.9,7.15,87.6
17,7,2016,00:00:00,0,135.23,1.249,-1.2,7.92,85.7
17,7,2016,01:00:00,0,121.17,1.243,-1.2,8.08,85.4
17,7,2016,02:00:00,0,93.87,1.381,-1.4,8.26,85.7
17,7,2016,03:00:00,0,82.27,1.472,-1.4,8.6,85.9
17,7,2016,04:00:00,0,70.08,1.192,-1.5,8.77,85.9
17,7,2016,05:00:00,0,79.72,1.73,-1.4,8.55,86.5
17,7,2016,06:00:00,0,104.5,1.15,-1.3,8.24,88.3
17,7,2016,07:00:00,0,84.55,1.441,14.2,8.37,87.4
17,7,2016,08:00:00,0,82.08,1.787,92.7,8.73,86.6
17,7,2016,09:00:00,0,71.37,1.363,235.5,9.38,84.7
17,7,2016,10:00:00,0,107.67,1.259,375.8,10.55,80.5
17,7,2016,11:00:00,0,74.69,1.445,598.8,11.74,75.2
17,7,2016,12:00:00,0,139.37,1.24,596.9,13.22,70.2
17,7,2016,13:00:00,0,225.46,1.586,585.9,14.23,64.8
17,7,2016,14:00:00,0,307.21,1.887,473.9,14.56,61.2
17,7,2016,15:00:00,0,230.29,0.948,237.7,14.34,63.8
17,7,2016,16:00:00,0,262.64,1.225,146.4,14.56,59.5
17,7,2016,17:00:00,0,241.39,0.605,9.1,12.04,67.7
17,7,2016,18:00:00,0,160.26,0.986,-1.1,8.95,79.8
